id_client,score_credit,categorie_risque,taux_rejet,id_segment,nom_segment,id_compte,solde,id_transactions,id_produit,id_agence,id_temps,montant,devise,montant_eur,type_operation,statut,nom_agence,nom_produit,categorie,date_transaction,annee,mois,trimestre,jour_semaine
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN000290,1,8,193,350.36,MAD,32.29,Credit,Complete,Nantes-Commerce,Compte Epargne,Depot especes,2023-11-24,2023,11,4,4
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN001338,5,8,139,1413.89,GBP,1644.06,Credit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-08-06,2023,8,3,6
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN001917,3,8,216,800.92,GBP,931.3,Credit,Complete,Nantes-Commerce,PEA,Prelevement,2022-01-20,2022,1,1,3
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN000086,8,8,763,-6334.02,EUR,-6334.02,Debit,Complete,Nantes-Commerce,Compte Courant,Paiement CB,2024-12-13,2024,12,4,4
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN001166,8,8,557,-347.7,EUR,-347.7,Debit,Rejete,Nantes-Commerce,Compte Courant,Paiement CB,2022-05-05,2022,5,2,3
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN001478,24,8,327,-2387.6,EUR,-2387.6,Debit,En attente,Nantes-Commerce,Assurance Vie,Virement international,2023-01-17,2023,1,1,1
CLI0135,593,Medium,0.085,3,Standard,249,13646.53,TXN001131,2,8,646,-2410.77,EUR,-2410.77,Debit,Complete,Nantes-Commerce,Credit Consommation,Retrait DAB,2024-12-22,2024,12,4,6
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000660,3,7,220,1850.81,USD,1713.71,Credit,En attente,Paris-Centre,PEA,Prelevement,2023-07-27,2023,7,3,3
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000847,5,7,160,2578.15,EUR,2578.15,Credit,Complete,Paris-Centre,Credit Immobilier,Interets,2023-08-11,2023,8,3,4
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000758,1,7,380,-123.54,MAD,-11.39,Debit,Complete,Paris-Centre,Compte Epargne,Depot especes,2024-09-06,2024,9,3,4
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN001138,7,7,317,1175.43,EUR,1175.43,Credit,Complete,Paris-Centre,Livret A,Remboursement credit,2023-12-01,2023,12,4,4
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN001423,19,7,505,319.69,EUR,319.69,Credit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2023-02-11,2023,2,1,5
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000100,19,7,544,193.23,USD,178.92,Credit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2023-04-30,2023,4,2,6
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000579,5,7,372,-2040.32,EUR,-2040.32,Debit,Complete,Paris-Centre,Credit Immobilier,Interets,2024-03-09,2024,3,1,5
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000877,3,7,251,-385.26,EUR,-385.26,Debit,Complete,Paris-Centre,PEA,Prelevement,2022-02-17,2022,2,1,3
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000734,3,7,685,-1337.08,CHF,-1378.43,Debit,Complete,Paris-Centre,PEA,Prelevement,2022-11-29,2022,11,4,1
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN001694,19,7,726,-2799.17,CHF,-2885.74,Debit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2023-12-31,2023,12,4,6
CLI0032,621,Medium,0.066,3,Standard,253,47275.88,TXN000778,3,7,390,-2430.05,EUR,-2430.05,Debit,Complete,Paris-Centre,PEA,Prelevement,2023-09-20,2023,9,3,2
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN000897,1,7,226,-1230.6,MAD,-113.42,Debit,Complete,Paris-Centre,Compte Epargne,Depot especes,2024-11-17,2024,11,4,6
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001079,3,7,266,509.84,EUR,509.84,Credit,Complete,Paris-Centre,PEA,Prelevement,2022-12-15,2022,12,4,3
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001495,7,7,276,1205.4,USD,1116.11,Credit,Rejete,Paris-Centre,Livret A,Remboursement credit,2023-08-13,2023,8,3,6
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001156,5,7,319,-279.38,EUR,-279.38,Debit,Complete,Paris-Centre,Credit Immobilier,Interets,2024-01-17,2024,1,1,2
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001647,2,7,467,-2948.57,CHF,-3039.76,Debit,Rejete,Paris-Centre,Credit Consommation,Retrait DAB,2022-05-15,2022,5,2,6
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN000629,8,7,253,7763.17,GBP,9026.94,Credit,Complete,Paris-Centre,Compte Courant,Paiement CB,2022-09-09,2022,9,3,4
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001432,8,7,600,-2810.0,USD,-2601.85,Debit,Complete,Paris-Centre,Compte Courant,Paiement CB,2023-11-23,2023,11,4,3
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN001336,8,7,705,-7164.46,USD,-6633.76,Debit,Rejete,Paris-Centre,Compte Courant,Paiement CB,2022-06-29,2022,6,2,2
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN000756,3,7,179,77.11,EUR,77.11,Credit,Complete,Paris-Centre,PEA,Prelevement,2023-03-31,2023,3,1,4
CLI0094,435,High,0.066,2,Risque,260,15426.62,TXN000040,24,7,850,-414.59,USD,-383.88,Debit,Complete,Paris-Centre,Assurance Vie,Virement international,2022-01-29,2022,1,1,5
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN000913,2,3,227,-919.44,EUR,-919.44,Debit,Complete,Lyon-Part-Dieu,Credit Consommation,Retrait DAB,2023-08-14,2023,8,3,0
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001255,1,3,239,-352.06,EUR,-352.06,Debit,Complete,Lyon-Part-Dieu,Compte Epargne,Depot especes,2024-09-09,2024,9,3,0
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001493,19,3,488,1275.76,EUR,1275.76,Credit,Complete,Lyon-Part-Dieu,Credit Auto,Retrait DAB,2023-10-27,2023,10,4,4
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001590,8,3,580,381.16,EUR,381.16,Credit,Complete,Lyon-Part-Dieu,Compte Courant,Paiement CB,2023-06-03,2023,6,2,5
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001594,8,3,662,2156.94,USD,1997.17,Credit,Complete,Lyon-Part-Dieu,Compte Courant,Paiement CB,2022-05-30,2022,5,2,0
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001576,7,3,8,2928.8,EUR,2928.8,Credit,Complete,Lyon-Part-Dieu,Livret A,Remboursement credit,2023-10-06,2023,10,4,4
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001472,8,3,879,-27.76,EUR,-27.76,Debit,Complete,Lyon-Part-Dieu,Compte Courant,Paiement CB,2023-08-15,2023,8,3,1
CLI0143,782,Low,0.04,1,Premium,261,29694.27,TXN001444,19,3,547,1282.23,EUR,1282.23,Credit,Complete,Lyon-Part-Dieu,Credit Auto,Retrait DAB,2022-08-30,2022,8,3,1
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000208,5,2,229,2766.73,EUR,2766.73,Credit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2023-09-27,2023,9,3,2
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001851,3,2,283,-149.42,CHF,-154.04,Debit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2024-11-08,2024,11,4,4
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000043,5,2,387,0.0,EUR,-2104.63,Debit,En attente,Bordeaux-Meriadeck,Credit Immobilier,Interets,2024-01-30,2024,1,1,1
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001689,1,2,390,-2453.56,EUR,-2453.56,Debit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2023-09-20,2023,9,3,2
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001270,19,2,450,-2984.18,EUR,-2984.18,Debit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2023-12-20,2023,12,4,2
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000617,5,2,343,-222.5,EUR,-222.5,Debit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2024-08-07,2024,8,3,2
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001391,8,2,300,335.5,EUR,335.5,Credit,En attente,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2023-07-22,2023,7,3,5
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000507,19,2,267,392.39,EUR,392.39,Credit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2022-03-01,2022,3,1,1
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001524,7,2,8,-2012.17,USD,-1863.12,Debit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2023-10-06,2023,10,4,4
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000428,2,2,129,2639.41,EUR,2639.41,Credit,Complete,Bordeaux-Meriadeck,Credit Consommation,Retrait DAB,2024-07-13,2024,7,3,5
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000322,5,2,552,2721.6,EUR,2721.6,Credit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2023-12-06,2023,12,4,2
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001699,8,2,98,1581.47,EUR,1581.47,Credit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2024-01-23,2024,1,1,1
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN000388,19,2,633,2376.26,EUR,2376.26,Credit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2023-04-22,2023,4,2,5
CLI0138,749,Low,0.046,1,Premium,263,19597.5,TXN001063,24,2,864,694.0,EUR,694.0,Credit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2022-09-10,2022,9,3,5
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001782,8,2,180,-440.09,EUR,-440.09,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2022-02-10,2022,2,1,3
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001566,8,2,293,-248.05,USD,-229.68,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2022-08-10,2022,8,3,2
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001785,8,2,395,1715.44,GBP,1994.7,Credit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2022-12-17,2022,12,4,5
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001035,1,2,50,1869.01,EUR,1869.01,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2022-02-14,2022,2,1,0
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN000370,1,2,114,5741.38,EUR,5741.38,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2023-10-11,2023,10,4,2
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001314,19,2,323,-897.25,EUR,-897.25,Debit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2024-02-12,2024,2,1,0
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001163,7,2,25,-331.72,EUR,-331.72,Debit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2023-01-03,2023,1,1,1
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN001518,3,2,750,91.62,GBP,106.53,Credit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2022-07-11,2022,7,3,0
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN000541,24,2,302,-2867.71,EUR,-2867.71,Debit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2024-05-09,2024,5,2,3
CLI0042,638,Medium,0.046,3,Standard,265,37281.79,TXN000623,19,2,585,-81.97,EUR,-81.97,Debit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2022-06-26,2022,6,2,6
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000473,8,1,233,278.81,EUR,278.81,Credit,En attente,Marseille-Vieux-Port,Compte Courant,Paiement CB,2022-06-09,2022,6,2,3
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000452,8,1,291,6176.21,EUR,6176.21,Credit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2022-04-05,2022,4,2,1
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000101,7,1,420,0.0,EUR,2319.04,Credit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2024-09-07,2024,9,3,5
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001522,8,1,494,-2744.19,EUR,-2744.19,Debit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2024-04-04,2024,4,2,3
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001359,19,1,401,-2454.89,EUR,-2454.89,Debit,Rejete,Marseille-Vieux-Port,Credit Auto,Retrait DAB,2023-12-02,2023,12,4,5
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001908,19,1,368,-1673.77,EUR,-1673.77,Debit,Complete,Marseille-Vieux-Port,Credit Auto,Retrait DAB,2024-10-06,2024,10,4,6
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000001,8,1,732,-312.96,CHF,-322.64,Debit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2023-05-15,2023,5,2,0
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001631,19,1,8,128.96,EUR,128.96,Credit,Complete,Marseille-Vieux-Port,Credit Auto,Retrait DAB,2023-10-06,2023,10,4,4
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001434,5,1,821,-2823.91,EUR,-2823.91,Debit,Complete,Marseille-Vieux-Port,Credit Immobilier,Interets,2024-07-22,2024,7,3,0
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001837,3,1,219,-7697.24,USD,-7127.07,Debit,Complete,Marseille-Vieux-Port,PEA,Prelevement,2022-02-12,2022,2,1,5
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000766,7,1,215,-1976.93,GBP,-2298.76,Debit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2024-02-22,2024,2,1,3
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN001559,5,1,865,2703.78,EUR,2703.78,Credit,Complete,Marseille-Vieux-Port,Credit Immobilier,Interets,2024-05-24,2024,5,2,4
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000504,7,1,866,112.11,EUR,112.11,Credit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2022-01-10,2022,1,1,0
CLI0023,636,Medium,0.056,3,Standard,271,26798.16,TXN000751,24,1,267,2790.45,EUR,2790.45,Credit,Complete,Marseille-Vieux-Port,Assurance Vie,Virement international,2022-03-01,2022,3,1,1
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001372,24,5,15,-65.6,EUR,-65.6,Debit,Complete,Toulouse-Capitole,Assurance Vie,Virement international,2024-11-09,2024,11,4,5
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001013,1,5,418,270.71,EUR,270.71,Credit,Complete,Toulouse-Capitole,Compte Epargne,Depot especes,2022-07-29,2022,7,3,4
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001028,2,5,617,5510.95,EUR,5510.95,Credit,Complete,Toulouse-Capitole,Credit Consommation,Retrait DAB,2023-05-21,2023,5,2,6
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001821,5,5,27,756.96,EUR,756.96,Credit,Complete,Toulouse-Capitole,Credit Immobilier,Interets,2022-05-21,2022,5,2,5
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN000189,3,5,108,-2997.97,EUR,-2997.97,Debit,Complete,Toulouse-Capitole,PEA,Prelevement,2023-05-22,2023,5,2,0
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001501,2,5,373,-611.75,USD,-566.44,Debit,Complete,Toulouse-Capitole,Credit Consommation,Retrait DAB,2022-08-05,2022,8,3,4
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN001392,24,5,729,1769.49,CHF,1824.22,Credit,Complete,Toulouse-Capitole,Assurance Vie,Virement international,2022-07-24,2022,7,3,6
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN000264,3,5,549,-1774.24,EUR,-1774.24,Debit,Complete,Toulouse-Capitole,PEA,Prelevement,2024-12-02,2024,12,4,0
CLI0056,384,High,0.068,2,Risque,286,36519.58,TXN000485,5,5,510,-1833.82,USD,-1697.98,Debit,En attente,Toulouse-Capitole,Credit Immobilier,Interets,2022-09-03,2022,9,3,5
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000092,24,1,8,-997.57,EUR,-997.57,Debit,Complete,Marseille-Vieux-Port,Assurance Vie,Virement international,2023-10-06,2023,10,4,4
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN001639,8,1,304,1625.62,MAD,149.83,Credit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2022-11-23,2022,11,4,2
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN001368,24,1,346,279.83,EUR,279.83,Credit,En attente,Marseille-Vieux-Port,Assurance Vie,Virement international,2023-09-30,2023,9,3,5
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN001952,8,2,438,-1060.18,CHF,-1092.97,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2024-07-01,2024,7,3,0
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000163,1,1,610,792.94,EUR,792.94,Credit,Rejete,Marseille-Vieux-Port,Compte Epargne,Depot especes,2024-06-14,2024,6,2,4
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN001861,2,1,730,91.27,GBP,106.13,Credit,Complete,Marseille-Vieux-Port,Credit Consommation,Retrait DAB,2022-10-23,2022,10,4,6
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000585,7,1,752,1295.98,EUR,1295.98,Credit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2024-04-25,2024,4,2,3
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN001220,7,1,757,2325.59,EUR,2325.59,Credit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2022-06-30,2022,6,2,3
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000493,1,1,214,-571.02,USD,-528.72,Debit,Complete,Marseille-Vieux-Port,Compte Epargne,Depot especes,2023-08-17,2023,8,3,3
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000123,24,1,412,1869.1,CHF,1926.91,Credit,En attente,Marseille-Vieux-Port,Assurance Vie,Virement international,2023-06-10,2023,6,2,5
CLI0021,697,Medium,0.056,3,Standard,287,30170.82,TXN000967,1,1,683,2993.55,MAD,275.9,Credit,Complete,Marseille-Vieux-Port,Compte Epargne,Depot especes,2023-04-05,2023,4,2,2
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001724,3,2,246,1436.61,EUR,1436.61,Credit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2022-09-13,2022,9,3,1
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001005,5,2,58,1158.27,CHF,1194.09,Credit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2024-05-21,2024,5,2,1
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000542,3,2,400,-381.26,USD,-353.02,Debit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2023-01-11,2023,1,1,2
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001321,5,2,448,-1027.78,EUR,-1027.78,Debit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2024-09-08,2024,9,3,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001551,8,2,496,1261.69,GBP,1467.08,Credit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2022-12-18,2022,12,4,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000789,24,2,364,-67.38,CHF,-69.46,Debit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2024-09-26,2024,9,3,3
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001876,24,2,343,-2728.17,EUR,-2728.17,Debit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2024-08-07,2024,8,3,2
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000085,1,2,573,-315.11,USD,-291.77,Debit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2023-08-20,2023,8,3,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000110,19,2,642,-315.64,EUR,-315.64,Debit,Rejete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2023-09-24,2023,9,3,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000553,3,2,8,-72.95,EUR,-72.95,Debit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2023-10-06,2023,10,4,4
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN000643,3,2,359,2252.16,USD,2085.33,Credit,En attente,Bordeaux-Meriadeck,PEA,Prelevement,2024-07-21,2024,7,3,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001633,7,2,150,-1638.34,MAD,-151.0,Debit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2023-02-19,2023,2,1,6
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001856,5,2,327,-1217.9,MAD,-112.25,Debit,Rejete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2023-01-17,2023,1,1,1
CLI0132,663,Medium,0.046,3,Standard,290,38752.33,TXN001682,1,2,368,1872.21,EUR,1872.21,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2024-10-06,2024,10,4,6
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000668,19,7,251,-275.81,GBP,-320.71,Debit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2022-02-17,2022,2,1,3
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001099,3,7,139,1247.42,EUR,1247.42,Credit,Rejete,Paris-Centre,PEA,Prelevement,2023-08-06,2023,8,3,6
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001014,5,7,431,319.45,EUR,319.45,Credit,Complete,Paris-Centre,Credit Immobilier,Interets,2022-01-06,2022,1,1,3
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000958,3,7,110,1214.07,MAD,111.9,Credit,Complete,Paris-Centre,PEA,Prelevement,2023-08-29,2023,8,3,1
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001569,19,7,393,236.38,USD,218.87,Credit,En attente,Paris-Centre,Credit Auto,Retrait DAB,2024-05-02,2024,5,2,3
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000580,3,7,258,1155.38,EUR,1155.38,Credit,Complete,Paris-Centre,PEA,Prelevement,2022-04-25,2022,4,2,0
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000273,7,7,623,96.05,USD,88.94,Credit,Complete,Paris-Centre,Livret A,Remboursement credit,2022-12-12,2022,12,4,0
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001676,2,7,56,1724.09,EUR,1724.09,Credit,En attente,Paris-Centre,Credit Consommation,Retrait DAB,2024-03-13,2024,3,1,2
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000696,24,7,678,-280.7,USD,-259.91,Debit,Complete,Paris-Centre,Assurance Vie,Virement international,2022-10-10,2022,10,4,0
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001476,19,7,326,-2007.89,USD,-1859.16,Debit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2022-05-11,2022,5,2,2
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001237,8,7,695,-1780.12,EUR,-1780.12,Debit,Complete,Paris-Centre,Compte Courant,Paiement CB,2024-07-17,2024,7,3,2
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000122,5,7,733,185.66,EUR,185.66,Credit,Complete,Paris-Centre,Credit Immobilier,Interets,2024-02-17,2024,2,1,5
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001137,19,7,67,4289.08,EUR,4289.08,Credit,Complete,Paris-Centre,Credit Auto,Retrait DAB,2022-08-29,2022,8,3,0
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001298,3,7,298,309.76,EUR,309.76,Credit,Complete,Paris-Centre,PEA,Prelevement,2023-04-18,2023,4,2,1
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN001910,7,7,779,-2605.21,EUR,-2605.21,Debit,Complete,Paris-Centre,Livret A,Remboursement credit,2024-04-09,2024,4,2,1
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000901,2,7,230,1956.72,EUR,1956.72,Credit,Complete,Paris-Centre,Credit Consommation,Retrait DAB,2022-08-12,2022,8,3,4
CLI0071,797,Low,0.066,1,Premium,296,21413.01,TXN000423,24,7,883,127.28,USD,117.85,Credit,Complete,Paris-Centre,Assurance Vie,Virement international,2022-08-07,2022,8,3,6
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN001792,2,8,262,1089.41,EUR,1089.41,Credit,Complete,Nantes-Commerce,Credit Consommation,Retrait DAB,2024-10-27,2024,10,4,6
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN001091,24,8,385,-1047.95,EUR,-1047.95,Debit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2023-01-10,2023,1,1,1
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN000011,7,8,178,318.09,GBP,369.87,Credit,En attente,Nantes-Commerce,Livret A,Remboursement credit,2024-05-28,2024,5,2,1
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN001662,5,8,22,2155.4,EUR,2155.4,Credit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-12-07,2023,12,4,3
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN000748,19,8,120,-401.1,EUR,-401.1,Debit,Rejete,Nantes-Commerce,Credit Auto,Retrait DAB,2024-03-30,2024,3,1,5
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN000546,5,8,119,-6553.68,EUR,-6553.68,Debit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-09-16,2023,9,3,5
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN000929,8,8,869,-2653.15,CHF,-2735.21,Debit,Rejete,Nantes-Commerce,Compte Courant,Paiement CB,2023-12-28,2023,12,4,3
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN001642,3,8,333,120.19,EUR,120.19,Credit,En attente,Nantes-Commerce,PEA,Prelevement,2022-12-29,2022,12,4,3
CLI0114,838,Low,0.085,1,Premium,310,15015.54,TXN000635,3,8,543,-2551.95,CHF,-2630.88,Debit,Complete,Nantes-Commerce,PEA,Prelevement,2024-04-08,2024,4,2,0
